quarter,scheme_code_reg,fund_name,benchmark,net_alpha,gross_alpha,label,expense_gap_q,expense_gap_ann,ret_regular,bm_return,sharpe_4q,beta_4q,info_ratio_4q,win_rate_4q,ret_mean_4q,ret_std_4q,alpha_mean_4q,alpha_std_4q,sharpe_8q,beta_8q,info_ratio_8q,win_rate_8q,ret_mean_8q,ret_std_8q,alpha_mean_8q,alpha_std_8q,sharpe_12q,beta_12q,info_ratio_12q,win_rate_12q,ret_mean_12q,ret_std_12q,alpha_mean_12q,alpha_std_12q,rolling_sharpe,rolling_beta,info_ratio,win_rate,ret_mean,ret_std,recent_alpha,avg_exp_gap,std_exp_gap,alpha_consistency_12q,net_alpha_lag1,net_alpha_lag2,gross_alpha_lag1,rolling_sharpe_lag1,info_ratio_lag1,win_rate_lag1,repo_rate,cpi_yoy,gdp_growth,repo_change,rate_regime,yield_slope,fii_net_eq_cr,dii_net_eq_cr,fii_momentum,dii_momentum,aum_log,aum_change,future_alpha_3q,sebi_category_flexi_cap,sebi_category_focused,sebi_category_large_cap,sebi_category_mid_cap,sebi_category_multi_cap,sebi_category_other_equity,sebi_category_small_cap,sebi_category_value_contra
2021Q3,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,-0.037002248204042236,-0.0352813904027955,0,0.0017208578012467331,0.006901219707448725,0.0849909584086801,0.1202723488114756,3.414971657872777,0.6769999132279545,-0.7447905161535282,0.25,0.10342306354198252,0.054713814872581853,-0.02430373511348098,0.03263163881167239,0.5026304184963548,0.8311401347042859,-0.42123259892291914,0.375,0.044558346803071816,0.1375099696769444,-0.013666324451309192,0.03244365342628664,0.4163750708666001,0.8335054852850889,-0.3979635522164901,0.4166666666666667,0.03334508288105354,0.11213487316839355,-0.010882928888845912,0.027346546758447002,0.5026304184963548,0.8311401347042859,-0.42123259892291914,0.375,0.044558346803071816,0.1375099696769444,-0.02430373511348098,0.0019039369861397772,0.00028940827720028194,0.4166666666666667,-0.0020014864009444324,-0.0369926926866415,-0.00032228858506749836,0.32289442302742133,-0.47133884907388585,0.375,4.0,5.13140747176369,-5.77772470686801,0.0,0,2.1883,-7929.996820537161,24153.32426906561,-7514.581253351272,22941.613911170127,4.158883083359672,0.031748698314580714,0.0007391004826988595,False,False,False,False,False,False,False,False
2021Q4,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,-0.027637552224386925,-0.0258316042664597,0,0.0018059479579272258,0.007243384090528382,-0.0268421052631578,-0.0010105009966981,3.1662843717683216,0.7207985753123398,-1.2732710249200132,0.0,0.0974006316513215,0.05520706379415288,-0.03406209380772688,0.02675164449757793,0.717315969908464,0.8303249977817053,-0.5761370363878886,0.25,0.058407109632095396,0.13496732726659516,-0.018622627291389665,0.03232326011905932,0.5320952365434827,0.8327108920904441,-0.5259469507976107,0.3333333333333333,0.03997922244569166,0.11268367159397324,-0.014465949552436052,0.027504579179512507,0.717315969908464,0.8303249977817053,-0.5761370363878886,0.25,0.058407109632095396,0.13496732726659516,-0.03406209380772688,0.0019099429080404657,0.0002843815316384817,0.3333333333333333,-0.037002248204042236,-0.0020014864009444324,-0.0352813904027955,0.5026304184963548,-0.42123259892291914,0.375,4.0,5.13140747176369,-5.77772470686801,0.0,0,2.44032,-6396.682586380176,28448.49096733412,-7163.339703458669,26300.907618199864,4.143134726391533,-0.01574835696813981,0.0013465807638473916,False,False,False,False,False,False,False,False
2022Q1,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,0.01816270657360485,0.0200950984397615,1,0.001932391866156651,0.007752001171790868,0.0160447088516315,-0.00405038958813,1.3536744662024793,1.0224128375792523,-1.4658406040082097,0.0,0.04804118264858657,0.05620432917716933,-0.024073294774020898,0.016422859830867442,0.5614278779136787,0.8383046332191104,-0.6392921526598355,0.25,0.04883494943247478,0.1383435022029518,-0.020590613696524505,0.032208456823465306,0.5115511721634044,0.834629483146826,-0.5316518456891203,0.3333333333333333,0.03897171019247376,0.1132700373647833,-0.014665091022647236,0.027584012247034585,0.5614278779136787,0.8383046332191104,-0.6392921526598355,0.25,0.04883494943247478,0.1383435022029518,-0.024073294774020898,0.0019274344719717687,0.00027123439874380693,0.3333333333333333,-0.027637552224386925,-0.037002248204042236,-0.0258316042664597,0.717315969908464,-0.5761370363878886,0.25,4.0,6.69903414079852,9.68959249192875,0.0,0,2.819825,-34084.874473747506,45356.11906109666,-20240.77853006384,36902.30501421539,4.127134385045092,-0.016000341346440905,-0.0016110574936119247,False,False,False,False,False,False,False,False
2022Q2,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,0.011692147098878655,0.013447675741070406,0,0.0017555286421917496,0.007040627504466546,-0.0852555003548616,-0.098703176095932,1.0858918942634554,0.8312639215194649,-0.41189842555110345,0.25,0.0427680376440843,0.058510497798000584,-0.0103350462036403,0.025091249595849813,2.019086045558183,0.7736481207450732,-0.7997337922694014,0.25,0.08243664928677513,0.07076137190282669,-0.022650564148159465,0.028322629813958528,0.43469028611791916,0.827885327271104,-0.46891940136332144,0.3333333333333333,0.03562699725690626,0.11330824747358469,-0.013506921323259076,0.028804355895681602,2.019086045558183,0.7736481207450732,-0.7997337922694014,0.25,0.08243664928677513,0.07076137190282669,-0.0103350462036403,0.0019763329355706777,0.00022254981314973868,0.3333333333333333,0.01816270657360485,-0.027637552224386925,0.0200950984397615,0.5614278779136787,-0.6392921526598355,0.25,4.4,6.69903414079852,9.68959249192875,0.4000000000000003,1,3.129625,-21722.128420955043,31744.82990194435,-27903.501447351275,38550.474481520505,4.143134726391533,0.016000341346440905,0.011833571641165089,False,False,False,False,False,False,False,False
2022Q3,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,-0.02581511138094133,-0.024136689465587002,0,0.0016784219153543256,0.006730609183239089,0.0866065367083697,0.1107432261739567,-0.45346501210712364,0.7718177636694364,-0.2485695663149837,0.5,-0.0027654845894269503,0.07173865306099735,-0.006892555122105824,0.027728877771672496,0.8991794326840384,0.7875509516626533,-0.5280709825425531,0.375,0.05032878947627778,0.08191644100742906,-0.015598145117793403,0.029537970525650818,0.2585317604874252,0.8261901662639993,-0.382270646240389,0.4166666666666667,0.028783736338905564,0.11823488386951167,-0.011408401341574734,0.029843780718649838,0.8991794326840384,0.7875509516626533,-0.5280709825425531,0.375,0.05032878947627778,0.08191644100742906,-0.006892555122105824,0.001935223122780577,0.00022998549737070182,0.4166666666666667,0.011692147098878655,0.01816270657360485,0.013447675741070406,2.019086045558183,-0.7997337922694014,0.25,5.4,6.69903414079852,9.68959249192875,1.0,1,1.880374,-32734.71069431088,36349.78591202328,-27228.41955763296,34047.30790698381,4.158883083359672,0.01574835696813981,0.008580131281724586,False,False,False,False,False,False,False,False
2022Q4,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,0.0092897918012269,0.010965005561182302,0,0.0016752137599554016,0.006717711899431489,0.0556051410210638,0.0446401354598815,-0.4727028396239869,0.8170542373431545,-0.16919779767007745,0.5,-0.0023615900145045506,0.07239893049136759,-0.004106379887803699,0.024269700577372884,0.8194824672847454,0.7731454256079252,-0.6682752147884174,0.25,0.047519520818408476,0.07997613646814498,-0.01908423684776529,0.02855745121986538,0.3967265329363792,0.8273948964016256,-0.4655563422157792,0.3333333333333333,0.038150876416562084,0.11796980778351293,-0.01378387815686101,0.029607325487733052,0.8194824672847454,0.7731454256079252,-0.6682752147884174,0.25,0.047519520818408476,0.07997613646814498,-0.004106379887803699,0.001867928469835036,0.0002140419886702781,0.3333333333333333,-0.02581511138094133,0.011692147098878655,-0.024136689465587002,0.8991794326840384,-0.5280709825425531,0.375,5.9,6.69903414079852,9.68959249192875,0.5,1,1.3941599999999994,-34781.25927960883,45901.03849852396,-33757.984986959855,41125.41220527362,4.127134385045092,-0.031748698314580714,0.005540695958033238,False,False,False,False,False,False,False,False
2023Q1,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,0.052026034503209695,0.0537287102387028,0,0.0017026757354931016,0.006828117323279814,-0.0013528367295171,-0.0550815469682199,0.053480020489704704,0.8344878581255216,0.25638383782201807,0.75,0.01825022155655085,0.07480257255832233,0.0050927725691068005,0.01986385964251853,0.533926284180895,0.8155748874718755,-0.4131129592127088,0.375,0.03314570210256871,0.06328851979440825,-0.00949026110245705,0.022972557240864923,0.3793817306701282,0.8265369491061713,-0.3949560298668628,0.4166666666666667,0.03864004014050014,0.11803436133285101,-0.01202948494131407,0.030457782719177966,0.533926284180895,0.8155748874718755,-0.4131129592127088,0.375,0.03314570210256871,0.06328851979440825,0.0050927725691068005,0.0017977945754487034,0.0001615992370644272,0.4166666666666667,0.0092897918012269,-0.02581511138094133,0.010965005561182302,0.8194824672847454,-0.6682752147884174,0.25,6.5,5.64914318907925,7.60936497768895,0.5999999999999996,1,0.8600000000000003,54227.80005516374,18184.42718037336,9723.270387777457,32042.73283944866,4.143134726391533,0.016000341346440905,-0.01786875242864207,False,False,False,False,False,False,False,False
2023Q2,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,-0.03557543245926283,-0.03374487366919558,0,0.0018305587900672511,0.0073423653808122324,0.0979595292523918,0.1317044029215874,-0.06224906173712732,0.759849154715648,0.424035962094766,0.75,0.013900835161263699,0.07547631315815272,0.013501175518842126,0.03183969456775651,0.37532170983234797,0.753772227285535,0.053775472497800195,0.5,0.028334436402674,0.06439508339697153,0.0015830646576009133,0.02943841465392372,1.1305535225044212,0.7386592534019819,-0.3190523385789888,0.4166666666666667,0.059591377911604654,0.07667284573240567,-0.010599984259158937,0.03322333980176944,0.37532170983234797,0.753772227285535,0.053775472497800195,0.5,0.028334436402674,0.06439508339697153,0.013501175518842126,0.0017437794367752652,8.858908059413202e-05,0.4166666666666667,0.052026034503209695,0.0092897918012269,0.0537287102387028,0.533926284180895,-0.4131129592127088,0.375,6.5,5.64914318907925,7.60936497768895,0.0,0,0.5540000000000003,36654.128467269766,12914.80247593727,45440.96426121675,15549.614828155314,4.110873864173311,-0.03226086221822122,-0.003794465759157375,False,False,False,False,False,False,False,False
2023Q3,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,0.00017148583015285128,0.0019761156464149013,0,0.00180462981626205,0.007238082916766864,0.0573719925971623,0.0553958769507474,1.9544602131957107,0.5286889310555148,0.04295026569390597,0.5,0.059704592563077044,0.0444671037759577,0.0017030381662756292,0.03965140002654899,0.37854656213651494,0.7151374472098074,-0.08106844234116913,0.5,0.02846955398682505,0.06456037491323628,-0.002594758477915097,0.03200701040973864,1.0705623407425637,0.7246447055449696,-0.3024479322800921,0.4166666666666667,0.05345405717187754,0.06950376592935643,-0.009831084023103726,0.032505046237179494,0.37854656213651494,0.7151374472098074,-0.08106844234116913,0.5,0.02846955398682505,0.06456037491323628,0.0017030381662756292,0.001762699558549055,8.898818440030164e-05,0.4166666666666667,-0.03557543245926283,0.052026034503209695,-0.03374487366919558,0.37532170983234797,0.053775472497800195,0.5,6.5,5.64914318907925,7.60936497768895,0.0,0,0.6719999999999997,35260.68688971004,15376.394868189956,35957.4076784899,14145.598672063612,4.143134726391533,0.03226086221822122,-0.01704604732195282,False,False,False,False,False,False,False,False
2023Q4,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,-0.01820231065681623,-0.01644721839051108,0,0.0017550922663051465,0.007038872793074802,0.1101954492415402,0.1266426676320513,1.7707773757730303,0.5317873305498106,0.22892202764074795,0.75,0.0523959565352752,0.040824958608357796,0.008231239444276105,0.03595651990813902,0.2837969137491969,0.7401336948633644,0.07074014685621122,0.625,0.02501718326038533,0.06178490910675126,0.002062429778236203,0.029155011261545252,0.9774206074564337,0.711401057159979,-0.3076016565106227,0.4166666666666667,0.049144999390697386,0.06730981348203999,-0.009979078083751492,0.03244156158634625,0.2837969137491969,0.7401336948633644,0.07074014685621122,0.625,0.02501718326038533,0.06178490910675126,0.008231239444276105,0.0017731710604259694,8.828725339586568e-05,0.4166666666666667,0.00017148583015285128,-0.03557543245926283,0.0019761156464149013,0.37854656213651494,-0.08106844234116913,0.5,6.5,5.64914318907925,7.60936497768895,0.0,0,0.7240000000000002,33702.61409086918,17194.30071037056,34481.65049028961,16285.347789280258,4.110873864173311,-0.03226086221822122,-0.005606379031892267,False,False,False,False,False,False,False,False
2024Q1,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,nifty500_tri,0.006647427549191252,0.0084198198345515,0,0.001772392285360247,0.00710843966877972,0.053800170794193,0.0453803509596415,1.9804860358023804,0.5723436578583767,0.03643528379346477,0.5,0.0660435335903943,0.05028415519246092,0.0013781834563527592,0.0378255172696077,0.8055192434874434,0.7280269593126959,0.11538864677016525,0.625,0.042146877573472574,0.06429859443544444,0.00323547801272978,0.028039829769165307,0.9417782311510883,0.7411807335564552,-0.2135835918799035,0.4166666666666667,0.04411164593184391,0.059168167218709274,-0.005867446249520447,0.027471427921390467,0.8055192434874434,0.7280269593126959,0.11538864677016525,0.625,0.042146877573472574,0.06429859443544444,0.0013781834563527592,0.0017668140989732096,8.741665737069698e-05,0.4166666666666667,-0.01820231065681623,0.00017148583015285128,-0.01644721839051108,0.2837969137491969,0.07074014685621122,0.625,6.5,4.95303550973656,9.19075493028345,0.0,0,0.5679999999999996,8915.427434352692,42206.55829100993,21309.020762610937,29700.429500690247,4.110873864173311,0.0,0.0084524639105548,False,False,False,False,False,False,False,False
2020Q2,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.008919909870766796,0.01085366895330192,1,0.0019337590825351247,0.007757501813841827,0.2254327235842772,0.2145790546309753,-1.1857211697141865,0.9589049840876906,-1.3029255535392636,0.0,-0.07860120203940768,0.14944694301235198,-0.01582853091003448,0.012148453813832952,-0.7275941243115719,0.9902304934800762,-0.9379384531288251,0.125,-0.03068854832337884,0.11184408164889223,-0.010209581925425176,0.010885129926561288,0.6450280778485715,,-0.01102394803692178,0.5,,,,,-0.7275941243115719,0.9902304934800762,-0.9379384531288251,0.125,-0.03068854832337884,0.11184408164889223,-0.01582853091003448,0.0022805407907763283,0.00022836402077914948,0.5,-0.0019112973333498253,-0.0011516258324693251,0.0008433700749852502,0.5186129103055857,-0.018272722721320918,,4.0,6.62343677628535,3.87143694070356,-1.1500000000000004,0,1.8551,29727.540242680378,26412.430358715494,34389.2838160807,39348.37123889538,4.0943445622221,0.0,0.010447645989081109,True,False,False,False,False,False,False,False
2020Q3,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,-0.049839669121142,-0.047878578604679305,0,0.001961090516462701,0.007867467505167758,0.0574500629924568,0.1053286415971361,-0.2416144686508213,1.0253045179290219,-0.4313551594680648,0.25,-0.016181133838919344,0.21671826182525555,-0.004903677692217873,0.011368074739768853,-0.20654066747091437,1.026688147804014,-0.5609720591635216,0.25,-0.004881937353005125,0.14410660656067495,-0.00736055568012255,0.013121073607655336,0.6450280778485715,,-0.01102394803692178,0.5,,,,,-0.20654066747091437,1.026688147804014,-0.5609720591635216,0.25,-0.004881937353005125,0.14410660656067495,-0.004903677692217873,0.002237193077246178,0.00024440192743654,0.5,0.008919909870766796,-0.0011516258324693251,0.01085366895330192,-0.7275941243115719,-0.9379384531288251,0.125,4.0,6.62343677628535,3.87143694070356,0.0,0,2.024675,60150.57453470609,47510.28719317883,44939.05738869323,36961.35877594716,4.204692619390966,0.11034805716886531,0.026673946248846687,True,False,False,False,False,False,False,False
2020Q4,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.033618917507522154,0.03562871104651738,1,0.002009793538995228,0.008063442265108911,0.2720112021955829,0.2363824911490655,-0.02280008852495478,0.9979741988090851,-0.6136365204415666,0.25,0.007505570115174295,0.21880878945672008,-0.01509117827274745,0.02459302497492814,-0.09195781622171119,1.0004216217318198,-0.65310053067024,0.25,0.00329844319163087,0.14575284807137245,-0.0126379520760365,0.019350699444489635,0.6450280778485715,,-0.01102394803692178,0.5,,,,,-0.09195781622171119,1.0004216217318198,-0.65310053067024,0.25,0.00329844319163087,0.14575284807137245,-0.01509117827274745,0.0021699028833288532,0.0002358498851954252,0.5,-0.049839669121142,0.008919909870766796,-0.047878578604679305,-0.20654066747091437,-0.5609720591635216,0.25,4.0,6.62343677628535,3.87143694070356,0.0,0,1.8929,38032.514359328765,26302.41613459856,49091.54444701743,36906.35166388869,4.143134726391533,-0.06155789299943315,0.016028783723552268,True,False,False,False,False,False,False,False
2021Q1,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.047563689580863176,0.0497556771495702,0,0.0021919875687070236,0.008796821283253431,0.1217508618609717,0.0719951847114015,0.4239454296935627,1.0464319935169453,-0.05995540124919198,0.5,0.06462786465301597,0.25771177527495565,-0.0021087841823751296,0.03517254723407509,0.30857196877951376,1.0510516533221854,-0.29193108003288665,0.375,0.03684443184156865,0.1739913832597672,-0.007553531269809102,0.025874364829391174,0.6450280778485715,,-0.01102394803692178,0.5,,,,,0.30857196877951376,1.0510516533221854,-0.29193108003288665,0.375,0.03684443184156865,0.1739913832597672,-0.0021087841823751296,0.002114962462939773,0.0002113870479676491,0.5,0.033618917507522154,-0.049839669121142,0.03562871104651738,-0.09195781622171119,-0.65310053067024,0.25,4.0,5.13140747176369,-5.77772470686801,0.0,0,2.350775,-7858.051066395257,25985.268875438866,15087.231646466753,26143.84250501871,4.127134385045092,-0.016000341346440905,0.004288738458407559,True,False,False,False,False,False,False,False
2021Q2,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,-0.0011607683418452686,0.000937802689152209,0,0.0020985710309974776,0.008420745114048556,0.0981386798534031,0.0972008771642509,3.2675404127138665,1.0868292283620724,0.28056524138079153,0.75,0.16916121265832215,0.09741958326760541,0.01208986963617755,0.0430911169775618,0.3996071015047508,1.0582385818211166,-0.056836220941190715,0.375,0.04528000530945722,0.1765734651692009,-0.0018693306369284646,0.03288977708181353,0.36457771627719526,1.0593007362255218,-0.10476267715183903,0.3333333333333333,0.03592803867052149,0.1422360035346094,-0.002776431404890935,0.026502104378898994,0.3996071015047508,1.0582385818211166,-0.056836220941190715,0.375,0.04528000530945722,0.1765734651692009,0.01208986963617755,0.0020796878210335573,0.00016023609096029102,0.3333333333333333,0.047563689580863176,0.033618917507522154,0.0497556771495702,0.30857196877951376,-0.29193108003288665,0.375,4.0,5.13140747176369,-5.77772470686801,0.0,0,2.267675,-7099.165686165383,21729.90355327464,-7478.60837628032,23857.58621435675,4.127134385045092,0.0,0.0013749076683585062,True,False,False,False,False,False,False,False
2021Q3,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.0016834299316388981,0.0037928382849990033,0,0.002109408353360105,0.008464368598970928,0.1240651870964746,0.1202723488114756,2.720082934323139,1.1310484240927956,0.22109531936076066,0.75,0.1373377017256036,0.09362780826922847,0.009610903070140122,0.04346950038529778,0.5780914927090678,1.0506616101277229,0.07736935560664668,0.5,0.06057828394334213,0.17498366463177248,0.0023536126889611244,0.03042047682194899,0.45422009160293386,1.0587736411576512,-0.06462638248668223,0.4166666666666667,0.04252460900653112,0.1432107896933947,-0.0017034027633683266,0.026357699407348886,0.5780914927090678,1.0506616101277229,0.07736935560664668,0.5,0.06057828394334213,0.17498366463177248,0.009610903070140122,0.0020515496242756543,0.00012773925332312596,0.4166666666666667,-0.0011607683418452686,0.047563689580863176,0.000937802689152209,0.3996071015047508,-0.056836220941190715,0.375,4.0,5.13140747176369,-5.77772470686801,0.0,0,2.1883,-7929.996820537161,24153.32426906561,-7514.581253351272,22941.613911170127,4.158883083359672,0.031748698314580714,0.002018146159925974,True,False,False,False,False,False,False,False
2021Q4,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.012343553785429047,0.014309928166085,0,0.001966374380655953,0.00788872771975857,0.0132994271693869,-0.0010105009966981,3.620281703923895,1.0444805560958712,0.9381234878460782,1.0,0.15399148275160807,0.07954711512948884,0.0225287572925597,0.02401470337800143,0.8257667523675136,1.047308227128118,0.1232274712471145,0.625,0.08074852643339117,0.17135232492844182,0.0037187895099061244,0.030178250614659136,0.6043768368048981,1.0587653191659052,-0.03472570664017233,0.5,0.05352945637828994,0.14404740131475918,-0.0009157156198377666,0.026369963592862467,0.8257667523675136,1.047308227128118,0.1232274712471145,0.625,0.08074852643339117,0.17135232492844182,0.0225287572925597,0.002040231739005452,0.00011620240753043565,0.5,0.0016834299316388981,-0.0011607683418452686,0.0037928382849990033,0.5780914927090678,0.07736935560664668,0.5,4.0,5.13140747176369,-5.77772470686801,0.0,0,2.44032,-6396.682586380176,28448.49096733412,-7163.339703458669,26300.907618199864,4.143134726391533,-0.01574835696813981,-7.258068328349898e-05,True,False,False,False,False,False,False,False
2022Q1,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,-0.009902260711992426,-0.0080204663800954,0,0.0018817943318970272,0.007548450894436121,-0.0120708559682254,-0.00405038958813,3.0497904645717004,0.8980002984406334,0.76599674205273,1.0,0.08931353899505909,0.05201245129225463,0.0171990615724516,0.022453178490500218,0.7759375634588115,1.0409513664559888,0.258376422780308,0.75,0.07697070182403754,0.1726187904230583,0.007545138695038236,0.029202117646213055,0.6167365150910414,1.0533464401245531,0.026132563021799938,0.5833333333333334,0.05433413422606546,0.143770096763351,0.0006973330109444666,0.026684447689373114,0.7759375634588115,1.0409513664559888,0.258376422780308,0.75,0.07697070182403754,0.1726187904230583,0.0171990615724516,0.002016669642523821,0.00010849116602624343,0.5833333333333334,0.012343553785429047,0.0016834299316388981,0.014309928166085,0.8257667523675136,0.1232274712471145,0.625,4.0,6.69903414079852,9.68959249192875,0.0,0,2.819825,-34084.874473747506,45356.11906109666,-20240.77853006384,36902.30501421539,4.127134385045092,-0.016000341346440905,0.004848508916953161,True,False,False,False,False,False,False,False
2022Q2,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.0036131454063413017,0.005414934888928205,0,0.0018017894825869034,0.007226660010568153,-0.0932882412070038,-0.098703176095932,1.3699960167550278,0.9984312216773952,0.29940840594370005,0.75,0.0558581095377598,0.06548648169650989,0.002755025690035203,0.009201564269218448,2.0749563736987033,1.0672239422634857,0.2535498270678769,0.75,0.11250966109804096,0.0978426943185272,0.007422447663106376,0.02927411842059486,0.5213092004775228,1.0548196517187125,-0.012247803397983174,0.5,0.04880604005222475,0.14504267339841365,-0.0003278785279405754,0.02677039443616205,2.0749563736987033,1.0672239422634857,0.2535498270678769,0.75,0.11250966109804096,0.0978426943185272,0.002755025690035203,0.00201909735045133,0.00010469614185178378,0.5,-0.009902260711992426,0.012343553785429047,-0.0080204663800954,0.7759375634588115,0.258376422780308,0.75,4.4,6.69903414079852,9.68959249192875,0.4000000000000003,1,3.129625,-21722.128420955043,31744.82990194435,-27903.501447351275,38550.474481520505,4.143134726391533,0.016000341346440905,0.006115378125703994,True,False,False,False,False,False,False,False
2022Q3,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.006071373255800628,0.007868397053917703,0,0.001797023798117075,0.00720749418255906,0.1186116232278744,0.1107432261739567,-0.12254164666485162,0.9948573992453583,0.42207906560969727,0.75,0.008001379272658073,0.08974288949095846,0.003874308739979202,0.00917910660739055,1.0808260193067531,1.0483547544552485,0.23054647120080365,0.75,0.07266954049913084,0.1094894820113277,0.006742605905059661,0.029246190019481668,0.39534099357480396,1.0417678449821237,0.11558835367695999,0.5833333333333334,0.0430526490531141,0.14950460252497105,0.002860511372633817,0.024747401287747533,1.0808260193067531,1.0483547544552485,0.23054647120080365,0.75,0.07266954049913084,0.1094894820113277,0.003874308739979202,0.002002601150457802,0.00012789061586347653,0.5833333333333334,0.0036131454063413017,-0.009902260711992426,0.005414934888928205,2.0749563736987033,0.2535498270678769,0.75,5.4,6.69903414079852,9.68959249192875,1.0,1,1.880374,-32734.71069431088,36349.78591202328,-27228.41955763296,34047.30790698381,4.158883083359672,0.01574835696813981,-0.0016212291723799951,True,False,False,False,False,False,False,False
2022Q4,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.004861008088717553,0.006680068113311503,0,0.00181906002459395,0.007296118062492196,0.051320203573193,0.0446401354598815,-0.18562363763368925,1.0145730155350539,0.5210628243792194,0.75,0.006637988305508026,0.08740278768267935,0.004893198432208877,0.009390803187770124,1.1876976436454485,1.0783233633948732,0.7091531519667919,0.875,0.08031473552855804,0.11040644204246722,0.013710977862384288,0.019334297287345828,0.5555658996090481,1.0396788160505566,0.16725254168775874,0.6666666666666666,0.056045013724096794,0.14865928147554092,0.0041102591506737085,0.024575167044977347,1.1876976436454485,1.0783233633948732,0.7091531519667919,0.875,0.08031473552855804,0.11040644204246722,0.004893198432208877,0.0019820928106645992,0.00014719581051575754,0.6666666666666666,0.006071373255800628,0.0036131454063413017,0.007868397053917703,1.0808260193067531,0.23054647120080365,0.75,5.9,6.69903414079852,9.68959249192875,0.5,1,1.3941599999999994,-34781.25927960883,45901.03849852396,-33757.984986959855,41125.41220527362,4.127134385045092,-0.031748698314580714,0.007189489787284248,True,False,False,False,False,False,False,False
2023Q1,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,0.007413753032593803,0.009231650138782903,0,0.0018178971061890998,0.00729144096579093,-0.045849896829437,-0.0550815469682199,-0.002363607119035602,1.0218859439031358,0.4031757762319446,0.75,0.016143182406459552,0.09038523592197652,0.002985733419015503,0.007405537720842207,0.9272762996077926,1.0347473768368547,0.585338954935313,0.875,0.052728360700759314,0.0786785140873081,0.010092397495733553,0.01724197135802944,0.5442845812496048,1.0404661448120296,0.25401342697196316,0.75,0.056694862018178215,0.14861660025467635,0.0060253369363639925,0.023720545044372956,0.9272762996077926,1.0347473768368547,0.585338954935313,0.875,0.052728360700759314,0.0786785140873081,0.002985733419015503,0.0019582511213644396,0.0001571765141617009,0.75,0.004861008088717553,0.006071373255800628,0.006680068113311503,1.1876976436454485,0.7091531519667919,0.875,6.5,5.64914318907925,7.60936497768895,0.5999999999999996,1,0.8600000000000003,54227.80005516374,18184.42718037336,9723.270387777457,32042.73283944866,4.143134726391533,0.016000341346440905,0.004170348044466174,True,False,False,False,False,False,False,False
2023Q2,100520,Franklin India Flexi Cap Fund - Growth,nifty500_tri,-0.01713844863845134,-0.015103203125144793,0,0.00203524551330655,0.008165869137954695,0.1166011997964426,0.1317044029215874,-0.17938730476559123,1.0042518475777575,4.4717618263753085,1.0,0.007698422191156651,0.09534206247223412,0.0072987625487350785,0.0016321894662827473,0.38831728315329395,0.9915150452261292,0.7636951261974023,0.875,0.03177826586445823,0.07997720698065461,0.005026894119385141,0.006582331020514819,1.1571184768332021,1.034214216604448,0.31586464777827483,0.8333333333333334,0.07757258146241286,0.10599188015775236,0.007381219291649278,0.023368298236498494,0.38831728315329395,0.9915150452261292,0.7636951261974023,0.875,0.03177826586445823,0.07997720698065461,0.0072987625487350785,0.0019114898135496987,0.00013120581417828744,0.8333333333333334,0.007413753032593803,0.004861008088717553,0.009231650138782903,0.9272762996077926,0.585338954935313,0.875,6.5,5.64914318907925,7.60936497768895,0.0,0,0.5540000000000003,36654.128467269766,12914.80247593727,45440.96426121675,15549.614828155314,4.110873864173311,-0.03226086221822122,0.011653913816019212,True,False,False,False,False,False,False,False
